TransactionID,Amount,TransactionType,Location,MerchantCategory,PaymentMethod,TransactionHour,IsFraud
TXN14039,2855.61,Online,Kolkata,Healthcare,Debit Card,16,0
TXN14040,5940.34,Online,Delhi,Food,Credit Card,11,0
TXN14041,9024.84,Online,Jaipur,Travel,Net Banking,19,0
TXN14042,1436.61,POS,Chennai,Travel,Credit Card,9,0
TXN14043,509.92,POS,Delhi,Fuel,UPI,23,0
TXN14044,3310.65,Online,Lucknow,Clothing,UPI,19,0
TXN14045,4395.79,POS,Pune,Entertainment,UPI,7,0
TXN14046,2704.54,POS,Pune,Entertainment,Net Banking,20,0
TXN14047,2517.15,POS,Chennai,Clothing,UPI,10,0
TXN14048,6108.2,Online,Delhi,Fuel,Credit Card,17,0
TXN14049,6017.53,Online,Jaipur,Food,Debit Card,9,0
TXN14050,1668.21,POS,Jaipur,Electronics,Credit Card,18,0
TXN14051,3955.81,ATM,Lucknow,Healthcare,Debit Card,19,0
TXN14052,7627.34,Online,Chennai,Fuel,Debit Card,20,0
TXN14053,6950.56,Online,Bengaluru,Grocery,UPI,14,0
TXN14054,2888.52,Online,Lucknow,Healthcare,Credit Card,15,0
TXN14055,4664.32,Online,Delhi,Grocery,Debit Card,9,0
TXN14056,1311.13,POS,Bengaluru,Fuel,Net Banking,15,0
TXN14057,7916.7,Online,Pune,Entertainment,Credit Card,15,0
TXN14058,3052.19,POS,Hyderabad,Food,Credit Card,19,0
TXN14059,12777.15,ATM,Pune,Electronics,UPI,18,0
TXN14060,3103.44,ATM,Chennai,Electronics,UPI,18,0
TXN14061,7579.43,POS,Kolkata,Electronics,Debit Card,2,0
TXN14062,1207.37,POS,Pune,Clothing,UPI,15,0
TXN14063,10213.06,Online,Varanasi,Food,Debit Card,23,1
TXN14064,3772.92,POS,Pune,Grocery,Credit Card,19,0
TXN14065,1199.56,Online,Pune,Electronics,Debit Card,20,1
TXN14066,5741.17,POS,Pune,Food,UPI,14,0
TXN14067,1468.44,POS,Pune,Healthcare,Debit Card,20,0
TXN14068,3057.92,ATM,Bengaluru,Grocery,UPI,20,0
TXN14069,3879.33,Online,Bengaluru,Entertainment,Debit Card,15,0
TXN14070,2831.39,Online,Pune,Clothing,UPI,16,0
TXN14071,1556.05,POS,Mumbai,Travel,UPI,5,0
TXN14072,2549.25,Online,Mumbai,Fuel,Credit Card,20,0
TXN14073,20988.65,Online,Bengaluru,Fuel,Credit Card,8,0
TXN14074,10007.3,Online,Hyderabad,Grocery,UPI,11,0
TXN14075,2429.93,Online,Kolkata,Entertainment,Debit Card,18,0
TXN14076,2219.95,Online,Lucknow,Entertainment,Debit Card,11,0
TXN14077,2210.94,POS,Varanasi,Entertainment,Debit Card,14,0
TXN14078,2619.54,POS,Varanasi,Healthcare,Credit Card,8,0
TXN14079,6704.99,Online,Pune,Grocery,Debit Card,11,0
TXN14080,535.73,POS,Hyderabad,Grocery,Debit Card,18,0
TXN14081,4475.86,Online,Mumbai,Travel,UPI,13,0
TXN14082,2493.13,POS,Mumbai,Electronics,Debit Card,15,0
TXN14083,3400.61,Online,Hyderabad,Healthcare,Debit Card,12,0
TXN14084,5880.02,Online,Kolkata,Entertainment,Net Banking,21,0
TXN14085,2875.6,POS,Bengaluru,Travel,UPI,20,0
TXN14086,1044.9,POS,Kolkata,Grocery,Debit Card,8,0
TXN14087,3431.8,POS,Chennai,Healthcare,Debit Card,23,0
TXN14088,814.07,Online,Chennai,Clothing,Credit Card,19,1
TXN14089,922.89,Online,Mumbai,Grocery,Debit Card,8,0
TXN14090,5306.61,POS,Lucknow,Clothing,Net Banking,4,0
TXN14091,4959.54,Online,Chennai,Food,UPI,21,1
TXN14092,3013.95,POS,Mumbai,Clothing,Net Banking,19,1
TXN14093,1585.44,POS,Pune,Grocery,UPI,10,0
TXN14094,1326.25,ATM,Jaipur,Travel,Credit Card,22,0
TXN14095,2989.87,POS,Jaipur,Grocery,UPI,21,0
TXN14096,638.35,POS,Delhi,Grocery,UPI,9,0
TXN14097,2818.28,POS,Pune,Food,Credit Card,12,0
TXN14098,1361.01,POS,Jaipur,Entertainment,Debit Card,5,0
TXN14099,1329.13,POS,Kolkata,Electronics,Credit Card,11,0
TXN14100,762.9,POS,Delhi,Grocery,Debit Card,14,0
TXN14101,5908.86,Online,Mumbai,Food,UPI,6,0
TXN14102,727.11,POS,Hyderabad,Travel,UPI,11,0
TXN14103,5352.84,Online,Hyderabad,Food,Net Banking,8,0
TXN14104,509.21,POS,Mumbai,Fuel,UPI,21,0
TXN14105,2047.32,POS,Lucknow,Food,UPI,20,0
TXN14106,3363.99,Online,Mumbai,Clothing,Debit Card,19,0
TXN14107,7392.09,ATM,Bengaluru,Electronics,Debit Card,19,0
TXN14108,801.88,POS,Hyderabad,Electronics,Net Banking,0,1
TXN14109,896.91,ATM,Jaipur,Healthcare,UPI,16,0
TXN14110,12600.72,Online,Varanasi,Entertainment,UPI,16,0
TXN14111,17601.15,Online,Delhi,Travel,Debit Card,23,0
TXN14112,9643.05,Online,Lucknow,Healthcare,UPI,17,0
TXN14113,3919.5,POS,Chennai,Entertainment,UPI,17,0
TXN14114,805.81,POS,Pune,Entertainment,Debit Card,12,0
TXN14115,3236.26,Online,Lucknow,Food,UPI,14,1
TXN14116,1671.08,POS,Chennai,Travel,Credit Card,12,0
TXN14117,4728.79,ATM,Lucknow,Entertainment,Debit Card,21,0
TXN14118,2214.71,POS,Varanasi,Travel,UPI,9,0
TXN14119,1387.46,POS,Lucknow,Electronics,Debit Card,8,0
TXN14120,964.55,Online,Jaipur,Electronics,Debit Card,23,0
TXN14121,6586.14,POS,Mumbai,Electronics,UPI,21,0
TXN14122,7598.71,Online,Bengaluru,Grocery,UPI,16,0
TXN14123,1094.1,Online,Delhi,Food,Debit Card,19,0
TXN14124,4725.62,ATM,Hyderabad,Fuel,Net Banking,8,0
TXN14125,8943.68,Online,Chennai,Travel,Debit Card,19,0
TXN14126,4843.22,Online,Delhi,Food,Net Banking,14,0
TXN14127,1653.0,Online,Lucknow,Entertainment,UPI,20,0
TXN14128,5362.2,ATM,Mumbai,Travel,Credit Card,15,0
TXN14129,2752.24,POS,Delhi,Travel,Debit Card,18,0
TXN14130,2796.23,POS,Mumbai,Healthcare,Debit Card,11,1
TXN14131,1837.6,POS,Chennai,Travel,Debit Card,18,0
TXN14132,1459.14,POS,Jaipur,Travel,UPI,10,0
TXN14133,11838.93,Online,Jaipur,Clothing,Credit Card,22,0
TXN14134,2575.09,Online,Mumbai,Fuel,Debit Card,17,0
TXN14135,8930.34,Online,Mumbai,Clothing,UPI,14,0
TXN14136,3313.07,POS,Bengaluru,Healthcare,Debit Card,16,0
TXN14137,934.7,Online,Pune,Grocery,Credit Card,16,0
TXN14138,920.91,POS,Bengaluru,Electronics,Debit Card,20,0
TXN14139,6789.84,Online,Delhi,Entertainment,UPI,15,0
TXN14140,18180.84,Online,Kolkata,Entertainment,UPI,15,0
TXN14141,1689.29,POS,Bengaluru,Fuel,UPI,16,0
TXN14142,1009.94,POS,Delhi,Travel,Debit Card,19,0
TXN14143,1763.08,POS,Hyderabad,Food,Debit Card,14,0
TXN14144,4004.1,Online,Delhi,Entertainment,Debit Card,9,1
TXN14145,4048.71,ATM,Delhi,Clothing,Debit Card,13,0
TXN14146,6090.36,Online,Mumbai,Electronics,Debit Card,12,0
TXN14147,1928.47,POS,Varanasi,Grocery,Credit Card,6,0
TXN14148,82.38,POS,Lucknow,Electronics,Credit Card,19,0
TXN14149,4016.82,Online,Mumbai,Travel,UPI,20,0
TXN14150,2559.71,Online,Mumbai,Fuel,Credit Card,10,0
TXN14151,2266.71,POS,Varanasi,Electronics,Credit Card,11,0
TXN14152,2509.86,POS,Varanasi,Travel,Net Banking,11,0
TXN14153,3557.95,Online,Lucknow,Healthcare,Credit Card,15,0
TXN14154,974.88,POS,Kolkata,Clothing,Credit Card,14,0
TXN14155,3474.13,POS,Hyderabad,Clothing,Net Banking,21,0
TXN14156,2113.05,POS,Bengaluru,Travel,Net Banking,14,0
TXN14157,5240.93,Online,Delhi,Food,Credit Card,9,0
TXN14158,4809.55,Online,Bengaluru,Clothing,UPI,19,0
TXN14159,12965.44,ATM,Jaipur,Fuel,Credit Card,20,1
TXN14160,475.97,Online,Chennai,Food,UPI,16,0
TXN14161,1443.26,Online,Kolkata,Travel,Net Banking,19,0
TXN14162,3171.48,POS,Chennai,Healthcare,Debit Card,10,0
TXN14163,5199.4,Online,Delhi,Travel,UPI,21,0
TXN14164,1696.94,POS,Varanasi,Healthcare,UPI,7,0
TXN14165,3117.34,Online,Delhi,Entertainment,Debit Card,21,0
TXN14166,1024.54,POS,Hyderabad,Clothing,UPI,12,0
TXN14167,2065.12,POS,Bengaluru,Fuel,Credit Card,7,0
TXN14168,6410.1,POS,Lucknow,Food,Debit Card,9,0
TXN14169,2369.81,POS,Pune,Fuel,Net Banking,23,0
TXN14170,852.92,POS,Pune,Travel,Credit Card,12,0
TXN14171,1301.21,POS,Lucknow,Entertainment,Credit Card,19,0
TXN14172,8204.33,ATM,Varanasi,Clothing,UPI,14,0
TXN14173,3299.06,POS,Pune,Fuel,Net Banking,16,0
TXN14174,13639.58,Online,Varanasi,Entertainment,UPI,17,0
TXN14175,4142.09,Online,Mumbai,Healthcare,Credit Card,16,0
TXN14176,4690.19,ATM,Hyderabad,Travel,Credit Card,23,0
TXN14177,7690.77,Online,Kolkata,Entertainment,Debit Card,15,0
TXN14178,3813.05,Online,Bengaluru,Fuel,Credit Card,16,0
TXN14179,2949.42,POS,Bengaluru,Entertainment,Net Banking,12,0
TXN14180,1928.42,POS,Kolkata,Healthcare,UPI,10,0
TXN14181,1142.98,POS,Delhi,Electronics,Debit Card,13,0
TXN14182,4026.05,Online,Delhi,Fuel,Debit Card,16,0
TXN14183,4971.71,Online,Chennai,Healthcare,Net Banking,11,0
TXN14184,3012.01,POS,Delhi,Electronics,UPI,14,0
TXN14185,1198.12,POS,Varanasi,Clothing,Credit Card,19,0
TXN14186,5043.06,Online,Lucknow,Travel,UPI,13,0
TXN14187,1778.75,POS,Mumbai,Entertainment,Debit Card,16,0
TXN14188,18936.25,Online,Kolkata,Clothing,UPI,21,0
TXN14189,5134.61,Online,Varanasi,Grocery,UPI,17,0
TXN14190,1201.97,Online,Varanasi,Healthcare,UPI,11,0
TXN14191,4192.9,Online,Chennai,Clothing,Credit Card,16,1
TXN14192,5795.63,Online,Varanasi,Clothing,Credit Card,20,0
TXN14193,2814.58,Online,Hyderabad,Entertainment,Debit Card,8,0
TXN14194,2499.53,Online,Delhi,Electronics,Net Banking,20,0
TXN14195,9650.2,Online,Bengaluru,Healthcare,Net Banking,7,0
TXN14196,2286.72,POS,Hyderabad,Electronics,UPI,22,0
TXN14197,1459.92,POS,Mumbai,Travel,Net Banking,9,0
TXN14198,3416.79,POS,Mumbai,Clothing,UPI,14,0
TXN14199,2746.98,POS,Mumbai,Healthcare,Debit Card,22,0
TXN14200,2704.35,Online,Delhi,Clothing,UPI,9,0
TXN14201,9204.83,Online,Varanasi,Travel,Debit Card,17,0
TXN14202,1047.03,POS,Mumbai,Food,Credit Card,18,0
TXN14203,5438.7,POS,Kolkata,Travel,Debit Card,3,0
TXN14204,6434.72,ATM,Bengaluru,Electronics,Credit Card,16,0
TXN14205,1175.63,POS,Varanasi,Electronics,UPI,19,0
TXN14206,6662.8,POS,Chennai,Fuel,Debit Card,22,0
TXN14207,2437.66,Online,Delhi,Clothing,Debit Card,8,0
TXN14208,3873.52,Online,Lucknow,Electronics,UPI,20,0
TXN14209,1447.71,POS,Hyderabad,Healthcare,UPI,17,0
TXN14210,2865.41,POS,Jaipur,Travel,Credit Card,18,0
TXN14211,1063.91,POS,Hyderabad,Clothing,Debit Card,18,0
TXN14212,6569.2,Online,Mumbai,Travel,Credit Card,18,0
TXN14213,5686.85,Online,Bengaluru,Travel,UPI,21,1
TXN14214,3540.69,POS,Chennai,Clothing,UPI,8,0
TXN14215,2341.23,Online,Varanasi,Entertainment,Debit Card,10,0
TXN14216,3277.57,Online,Kolkata,Food,Net Banking,21,0
TXN14217,3887.52,POS,Pune,Fuel,Debit Card,13,0
TXN14218,6277.67,Online,Hyderabad,Entertainment,Debit Card,13,0
TXN14219,6164.82,Online,Pune,Electronics,Credit Card,15,0
TXN14220,226.07,POS,Varanasi,Grocery,Debit Card,11,0
TXN14221,3532.44,POS,Bengaluru,Fuel,Net Banking,16,0
TXN14222,3016.37,Online,Pune,Entertainment,Debit Card,20,0
TXN14223,3689.35,ATM,Hyderabad,Grocery,Debit Card,12,0
TXN14224,9612.79,Online,Lucknow,Grocery,Credit Card,9,0
TXN14225,4147.35,Online,Jaipur,Electronics,Credit Card,8,0
TXN14226,6674.28,Online,Pune,Food,Debit Card,18,0
TXN14227,1298.76,POS,Lucknow,Travel,Debit Card,7,0
TXN14228,7182.58,Online,Lucknow,Clothing,Debit Card,7,0
TXN14229,2457.49,POS,Mumbai,Food,Credit Card,22,1
TXN14230,2365.85,POS,Jaipur,Grocery,UPI,17,0
TXN14231,4761.06,Online,Kolkata,Fuel,UPI,9,0
TXN14232,3681.94,Online,Hyderabad,Healthcare,Credit Card,17,0
TXN14233,1430.84,POS,Chennai,Electronics,Credit Card,16,0
TXN14234,4474.53,ATM,Varanasi,Entertainment,UPI,19,0
TXN14235,2740.61,POS,Chennai,Fuel,Credit Card,13,0
TXN14236,543.39,POS,Pune,Electronics,Debit Card,1,0
TXN14237,1719.59,POS,Jaipur,Entertainment,UPI,13,0
TXN14238,2480.49,Online,Pune,Clothing,UPI,18,0
TXN14239,1721.05,Online,Jaipur,Healthcare,Credit Card,22,0
TXN14240,1633.68,POS,Hyderabad,Travel,Debit Card,20,0
TXN14241,7550.8,Online,Varanasi,Food,Debit Card,1,0
TXN14242,1415.89,POS,Varanasi,Healthcare,UPI,10,0
TXN14243,1719.44,Online,Hyderabad,Food,Debit Card,15,0
TXN14244,3197.94,POS,Kolkata,Food,Credit Card,6,0
TXN14245,2984.55,POS,Lucknow,Travel,Debit Card,16,0
TXN14246,5327.59,ATM,Jaipur,Travel,Debit Card,13,0
TXN14247,4767.1,POS,Delhi,Entertainment,Debit Card,17,0
TXN14248,6945.09,POS,Delhi,Travel,Debit Card,9,0
TXN14249,7770.49,Online,Lucknow,Clothing,Debit Card,9,0
TXN14250,4118.67,ATM,Pune,Electronics,UPI,21,0
TXN14251,2442.57,POS,Jaipur,Grocery,Credit Card,11,0
TXN14252,1829.28,POS,Bengaluru,Travel,UPI,22,0
TXN14253,5194.23,POS,Varanasi,Electronics,Debit Card,9,0
TXN14254,2204.57,Online,Chennai,Entertainment,UPI,19,0
TXN14255,3134.01,POS,Bengaluru,Travel,Net Banking,9,0
TXN14256,6036.54,Online,Chennai,Grocery,Debit Card,18,0
TXN14257,5075.52,ATM,Varanasi,Healthcare,Net Banking,10,0
TXN14258,1142.02,POS,Delhi,Fuel,Debit Card,11,0
TXN14259,2588.89,POS,Hyderabad,Travel,UPI,17,0
TXN14260,1533.2,POS,Kolkata,Electronics,Debit Card,3,0
TXN14261,1552.02,POS,Mumbai,Entertainment,Credit Card,10,0
TXN14262,7775.78,ATM,Pune,Entertainment,Credit Card,20,0
TXN14263,1201.44,POS,Lucknow,Fuel,Credit Card,11,0
TXN14264,2043.3,POS,Delhi,Clothing,UPI,22,0
TXN14265,4466.92,Online,Hyderabad,Entertainment,Credit Card,8,0
TXN14266,903.76,POS,Hyderabad,Healthcare,Credit Card,18,0
TXN14267,6073.71,Online,Chennai,Entertainment,Net Banking,9,0
TXN14268,2433.5,POS,Hyderabad,Entertainment,Net Banking,19,0
TXN14269,3826.86,Online,Jaipur,Healthcare,Net Banking,9,0
TXN14270,2397.7,ATM,Pune,Fuel,UPI,20,0
TXN14271,2857.12,Online,Mumbai,Fuel,Debit Card,17,0
TXN14272,5185.56,ATM,Delhi,Healthcare,Debit Card,21,0
TXN14273,2502.76,POS,Jaipur,Grocery,Debit Card,17,0
TXN14274,1400.69,POS,Delhi,Electronics,Net Banking,19,1
TXN14275,1696.4,Online,Kolkata,Food,Debit Card,20,0
TXN14276,10914.12,Online,Mumbai,Entertainment,Credit Card,14,0
TXN14277,4552.64,POS,Hyderabad,Fuel,Debit Card,17,0
TXN14278,1897.72,POS,Kolkata,Food,Debit Card,2,0
TXN14279,1431.17,POS,Chennai,Food,Debit Card,14,0
TXN14280,1185.21,POS,Kolkata,Clothing,UPI,9,0
TXN14281,1968.94,POS,Bengaluru,Travel,Debit Card,8,0
TXN14282,3718.73,Online,Chennai,Entertainment,Credit Card,23,0
TXN14283,2138.41,POS,Mumbai,Travel,UPI,23,0
TXN14284,1936.16,POS,Pune,Travel,UPI,9,0
TXN14285,7104.52,Online,Bengaluru,Clothing,Debit Card,21,0
TXN14286,1776.04,Online,Delhi,Food,Net Banking,21,0
TXN14287,4072.05,Online,Lucknow,Healthcare,UPI,23,0
TXN14288,2039.6,Online,Lucknow,Travel,Debit Card,12,0
TXN14289,3414.59,POS,Bengaluru,Fuel,UPI,21,0
TXN14290,6474.9,Online,Pune,Healthcare,UPI,19,0
TXN14291,12019.4,Online,Jaipur,Healthcare,Credit Card,18,0
TXN14292,160.25,POS,Lucknow,Clothing,Debit Card,10,0
TXN14293,6978.72,Online,Bengaluru,Fuel,Credit Card,14,0
TXN14294,2650.28,ATM,Mumbai,Clothing,UPI,19,0
TXN14295,2420.16,POS,Varanasi,Electronics,Debit Card,20,0
TXN14296,7524.73,POS,Pune,Entertainment,UPI,9,0
TXN14297,1552.94,POS,Pune,Travel,Credit Card,11,0
TXN14298,3100.72,POS,Jaipur,Food,Credit Card,9,0
TXN14299,4561.84,POS,Chennai,Grocery,Credit Card,8,0
TXN14300,4814.74,Online,Hyderabad,Fuel,Debit Card,9,0
TXN14301,1422.75,POS,Lucknow,Clothing,UPI,21,0
TXN14302,8642.78,ATM,Hyderabad,Healthcare,UPI,12,0
TXN14303,1361.25,Online,Hyderabad,Electronics,Debit Card,14,0
TXN14304,1320.21,Online,Mumbai,Grocery,Credit Card,0,0
TXN14305,6899.73,Online,Delhi,Clothing,UPI,19,0
TXN14306,3952.71,POS,Hyderabad,Electronics,UPI,11,0
TXN14307,1587.44,POS,Pune,Healthcare,UPI,18,0
TXN14308,2471.45,Online,Jaipur,Travel,Credit Card,9,0
TXN14309,2763.7,Online,Jaipur,Entertainment,Net Banking,12,0
TXN14310,2318.26,Online,Varanasi,Entertainment,UPI,15,0
TXN14311,3311.87,POS,Delhi,Electronics,Debit Card,17,1
TXN14312,8465.73,ATM,Chennai,Clothing,Credit Card,9,0
TXN14313,4768.8,POS,Pune,Entertainment,Credit Card,13,0
TXN14314,3883.47,Online,Pune,Entertainment,UPI,0,0
TXN14315,3305.84,ATM,Varanasi,Travel,Debit Card,8,0
TXN14316,627.87,POS,Kolkata,Healthcare,Credit Card,11,0
TXN14317,1561.06,Online,Varanasi,Food,Debit Card,22,0
TXN14318,1447.89,POS,Hyderabad,Entertainment,Debit Card,21,0
TXN14319,3620.6,POS,Bengaluru,Electronics,Credit Card,15,0
TXN14320,7552.45,Online,Jaipur,Grocery,UPI,16,0
TXN14321,2854.26,Online,Varanasi,Fuel,Credit Card,10,0
TXN14322,5338.39,ATM,Hyderabad,Healthcare,Credit Card,17,0
TXN14323,5268.0,Online,Lucknow,Travel,Credit Card,10,0
TXN14324,7288.11,Online,Delhi,Healthcare,Credit Card,0,0
TXN14325,9233.83,Online,Pune,Travel,Credit Card,22,0
TXN14326,3813.11,ATM,Kolkata,Healthcare,Debit Card,12,0
TXN14327,374.67,POS,Delhi,Fuel,Debit Card,15,0
TXN14328,2866.09,ATM,Hyderabad,Food,UPI,7,0
TXN14329,1087.93,POS,Chennai,Electronics,Credit Card,15,0
TXN14330,3992.1,Online,Lucknow,Grocery,UPI,21,0
TXN14331,1779.2,POS,Hyderabad,Entertainment,Credit Card,20,0
TXN14332,2473.41,POS,Bengaluru,Food,Debit Card,16,0
TXN14333,2353.46,POS,Mumbai,Electronics,UPI,20,0
TXN14334,5743.31,Online,Hyderabad,Grocery,Debit Card,12,0
TXN14335,3973.69,POS,Varanasi,Healthcare,Net Banking,9,0
TXN14336,2000.39,POS,Hyderabad,Fuel,Debit Card,13,0
TXN14337,7440.04,Online,Varanasi,Entertainment,Credit Card,19,0
TXN14338,488.47,ATM,Chennai,Grocery,Debit Card,18,0
TXN14339,2328.71,POS,Pune,Clothing,UPI,12,0
TXN14340,3497.4,POS,Jaipur,Grocery,Net Banking,11,0
TXN14341,1792.04,POS,Mumbai,Electronics,Debit Card,22,0
TXN14342,2306.84,POS,Chennai,Food,Debit Card,10,0
TXN14343,7864.65,Online,Varanasi,Entertainment,Debit Card,11,0
TXN14344,685.64,Online,Jaipur,Food,UPI,11,0
TXN14345,979.06,Online,Bengaluru,Entertainment,Debit Card,19,0
TXN14346,1253.31,POS,Delhi,Clothing,Credit Card,20,0
TXN14347,8746.76,Online,Mumbai,Electronics,Debit Card,9,0
TXN14348,4271.17,Online,Kolkata,Fuel,UPI,13,0
TXN14349,4554.91,Online,Chennai,Fuel,Credit Card,20,0
TXN14350,4495.98,Online,Delhi,Grocery,UPI,11,0
TXN14351,3000.83,Online,Delhi,Clothing,UPI,13,0
TXN14352,3732.65,Online,Hyderabad,Healthcare,Debit Card,15,0
TXN14353,1610.71,POS,Hyderabad,Travel,Credit Card,17,0
TXN14354,468.65,ATM,Kolkata,Healthcare,UPI,11,0
TXN14355,2172.86,Online,Kolkata,Electronics,Credit Card,16,0
TXN14356,1208.02,Online,Varanasi,Clothing,Debit Card,18,0
TXN14357,2128.89,POS,Kolkata,Food,UPI,7,0
TXN14358,1047.22,Online,Delhi,Clothing,Net Banking,23,1
TXN14359,1869.09,Online,Varanasi,Travel,Net Banking,21,0
TXN14360,1748.95,POS,Jaipur,Fuel,UPI,8,0
TXN14361,1706.35,POS,Pune,Electronics,Credit Card,11,0
TXN14362,18878.56,Online,Pune,Clothing,Debit Card,10,0
TXN14363,2384.49,Online,Pune,Entertainment,Debit Card,1,0
TXN14364,7858.09,Online,Mumbai,Healthcare,Credit Card,14,0
TXN14365,3697.09,POS,Mumbai,Grocery,Debit Card,8,0
TXN14366,9533.62,Online,Kolkata,Healthcare,Debit Card,8,0
TXN14367,710.24,POS,Pune,Electronics,UPI,9,0
TXN14368,967.55,POS,Bengaluru,Fuel,Net Banking,19,0
TXN14369,2287.84,POS,Hyderabad,Clothing,Net Banking,8,0
TXN14370,1582.97,POS,Bengaluru,Fuel,Debit Card,17,0
TXN14371,4534.33,POS,Pune,Healthcare,Net Banking,11,0
TXN14372,1891.35,POS,Pune,Clothing,Debit Card,6,0
TXN14373,1526.2,POS,Hyderabad,Healthcare,Credit Card,23,0
TXN14374,1276.19,POS,Pune,Electronics,UPI,17,0
TXN14375,3516.7,Online,Chennai,Food,Credit Card,9,0
TXN14376,4594.76,Online,Delhi,Fuel,Net Banking,14,0
TXN14377,1034.46,POS,Varanasi,Fuel,Debit Card,12,0
TXN14378,3049.84,Online,Hyderabad,Healthcare,Credit Card,9,0
TXN14379,315.88,POS,Pune,Grocery,Debit Card,22,0
TXN14380,6813.51,Online,Mumbai,Healthcare,UPI,20,0
TXN14381,1528.04,POS,Mumbai,Electronics,Credit Card,12,0
TXN14382,1690.17,POS,Delhi,Healthcare,UPI,19,0
TXN14383,2175.76,Online,Mumbai,Grocery,UPI,9,0
TXN14384,6235.39,Online,Varanasi,Entertainment,UPI,7,0
TXN14385,3858.82,Online,Lucknow,Grocery,Credit Card,15,0
TXN14386,10647.26,Online,Lucknow,Electronics,Debit Card,12,0
TXN14387,5576.37,ATM,Lucknow,Clothing,UPI,7,0
TXN14388,3165.97,POS,Delhi,Healthcare,Net Banking,17,0
TXN14389,861.13,POS,Delhi,Food,UPI,20,0
TXN14390,597.12,POS,Varanasi,Grocery,Debit Card,15,0
TXN14391,983.46,POS,Hyderabad,Entertainment,Debit Card,5,0
TXN14392,5845.86,Online,Kolkata,Grocery,Credit Card,12,0
TXN14393,16458.97,Online,Lucknow,Healthcare,UPI,10,0
TXN14394,1894.98,POS,Mumbai,Clothing,Debit Card,8,0
TXN14395,5094.3,ATM,Bengaluru,Fuel,UPI,14,0
TXN14396,4366.99,Online,Kolkata,Healthcare,Net Banking,6,0
TXN14397,829.09,POS,Varanasi,Fuel,Credit Card,6,0
TXN14398,2039.33,POS,Hyderabad,Entertainment,Debit Card,19,0
TXN14399,4786.7,POS,Mumbai,Entertainment,Net Banking,13,0
TXN14400,1880.37,POS,Pune,Electronics,Credit Card,18,0
TXN14401,2630.19,POS,Hyderabad,Food,Credit Card,11,0
TXN14402,7630.65,Online,Lucknow,Healthcare,Credit Card,12,0
TXN14403,4214.22,POS,Lucknow,Grocery,Credit Card,13,0
TXN14404,3571.79,POS,Pune,Grocery,UPI,11,0
TXN14405,3114.76,ATM,Varanasi,Electronics,Credit Card,15,0
TXN14406,9917.82,Online,Jaipur,Clothing,Debit Card,7,0
TXN14407,4393.57,ATM,Hyderabad,Healthcare,UPI,15,0
TXN14408,1717.55,POS,Pune,Travel,Debit Card,18,0
TXN14409,1551.3,POS,Varanasi,Clothing,Debit Card,23,0
TXN14410,5410.57,Online,Varanasi,Grocery,UPI,17,0
TXN14411,3878.18,POS,Delhi,Entertainment,UPI,18,0
TXN14412,1273.96,POS,Hyderabad,Healthcare,Debit Card,16,0
TXN14413,1535.91,Online,Mumbai,Entertainment,Debit Card,22,0
TXN14414,3959.72,Online,Jaipur,Grocery,UPI,19,0
TXN14415,1597.46,POS,Chennai,Food,UPI,16,0
TXN14416,2971.43,Online,Bengaluru,Clothing,Credit Card,11,0
TXN14417,1485.67,POS,Hyderabad,Travel,Debit Card,11,0
TXN14418,3758.34,POS,Kolkata,Food,Debit Card,19,0
TXN14419,385.63,POS,Varanasi,Travel,UPI,21,0
TXN14420,2852.61,POS,Delhi,Food,Credit Card,23,0
TXN14421,4476.47,POS,Pune,Clothing,UPI,10,0
TXN14422,6722.91,ATM,Lucknow,Grocery,Credit Card,16,0
TXN14423,2601.61,Online,Pune,Travel,UPI,18,0
TXN14424,2445.29,Online,Pune,Fuel,Net Banking,13,0
TXN14425,654.36,POS,Jaipur,Clothing,Debit Card,8,0
TXN14426,3699.84,POS,Hyderabad,Travel,Credit Card,10,1
TXN14427,830.16,POS,Pune,Fuel,Debit Card,15,0
TXN14428,1211.3,POS,Jaipur,Clothing,Credit Card,8,0
TXN14429,1257.66,POS,Chennai,Food,Debit Card,11,0
TXN14430,1040.93,Online,Mumbai,Clothing,Debit Card,10,0
TXN14431,2089.66,Online,Chennai,Food,Net Banking,12,0
TXN14432,2509.85,Online,Hyderabad,Grocery,UPI,18,0
TXN14433,518.69,POS,Lucknow,Food,UPI,14,0
TXN14434,5899.87,ATM,Chennai,Electronics,Credit Card,12,0
TXN14435,3323.39,POS,Jaipur,Grocery,Credit Card,10,0
TXN14436,4437.42,POS,Jaipur,Entertainment,Debit Card,18,0
TXN14437,2444.2,POS,Bengaluru,Entertainment,Credit Card,17,0
TXN14438,690.99,Online,Varanasi,Entertainment,Credit Card,13,0
TXN14439,3180.86,ATM,Kolkata,Healthcare,Debit Card,10,0
TXN14440,2224.46,POS,Kolkata,Fuel,UPI,19,0
TXN14441,9536.49,Online,Hyderabad,Healthcare,Debit Card,20,0
TXN14442,2547.28,Online,Varanasi,Clothing,Credit Card,20,0
TXN14443,531.13,POS,Bengaluru,Clothing,Credit Card,12,0
TXN14444,4389.31,POS,Delhi,Fuel,Net Banking,10,0
TXN14445,3639.21,POS,Pune,Electronics,Debit Card,20,0
TXN14446,8423.65,ATM,Chennai,Clothing,Credit Card,23,0
TXN14447,2185.44,POS,Varanasi,Grocery,Credit Card,9,0
